TIME,heavy_pages_ap-southeast-1,heavy_pages_eu-west-1,heavy_pages_us-east-1,heavy_vercel_ap-southeast-1,heavy_vercel_eu-west-1,heavy_vercel_us-east-1,simple_pages_ap-southeast-1,simple_pages_eu-west-1,simple_pages_us-east-1,simple_vercel_ap-southeast-1,simple_vercel_eu-west-1,simple_vercel_us-east-1
17-06-2023 18:00,1394.7841628257593,1894.7420461443137,2052.4092012653928,1698.3598308887078,1520.064121010775,1870.741207661143,2027.1921277227616,1897.6516768799256,1499.8251092001517,1708.344009571316,1424.481054816751,1836.195986610788
18-06-2023 00:00,1606.978825780722,2035.1078550653451,1630.5032577960378,1380.0497685187174,1577.2230862548588,1631.5958902351897,1577.2806620730048,1908.5576781681436,2150.805624371677,1372.9308215999836,2073.9250334409767,1738.2494206459887
18-06-2023 06:00,1934.3150590434152,1583.6823548983175,1664.1052042552542,1261.632897838606,1896.748962604,1687.7739383639268,2088.344578357083,1935.2990074850968,2071.513931421445,1384.0075023807997,1944.305728240461,2149.85438937747
18-06-2023 12:00,1420.171836957404,1571.687701407932,1619.5330567632384,1824.2456679192003,1572.8043159785611,2128.17746108115,1551.3231870382133,2010.0765324962736,1532.4353002474772,1448.948416306114,1558.862969406341,1637.347634471642
18-06-2023 18:00,2112.8260706557044,1718.1122611955266,1284.3307934061506,2132.491572612756,2108.5148175557683,1522.810477727674,1623.5483571087482,2052.00437746037,2034.3597949991668,1452.2361398414575,1969.9685430240656,1792.3921708585551
19-06-2023 00:00,2091.9983807334743,1271.039939389629,2009.4561795970567,1773.5834544091472,1832.7785240149717,1381.6135854848462,1754.0047657767166,1634.5331967311445,1300.2259331685889,1719.7143226962198,1527.3942069682212,2026.189550596905
19-06-2023 06:00,1838.983566125494,1635.7304379520751,2104.204448584209,1662.63417963344,1465.8995436179532,1654.7589944966344,1840.9932600515615,2004.051364786736,1337.8155803545865,2090.454015343669,2142.8071595786246,1395.123457896574
19-06-2023 12:00,1333.0405979052002,1682.434844757113,1783.9599473016397,1538.446029660657,1721.1182938530987,1945.3495425020012,1346.5670875133494,1900.091912895124,1654.5168672518157,1674.8552397244607,1357.616175257177,1580.9995644828314
19-06-2023 18:00,1670.4829466520698,1901.7615046513283,2053.277377466621,2005.312842828164,1793.5590443228891,1697.733033266335,1466.7428359978662,1805.5279272646785,2106.355763999058,1891.381581122645,1731.1247229423825,1593.203737570312
20-06-2023 00:00,2063.901320108933,1871.557254450376,1997.60724343863,1752.2686521852395,1396.597038828247,1258.0145497512028,1729.217075381437,1505.9526646006395,1375.588310916855,1271.6962460023935,1311.8019103816666,2026.5348579788365
20-06-2023 06:00,1640.8104548197307,1539.0876253839342,1825.3814102990868,1465.857026969227,2136.8439008337173,1660.2752136836411,1412.9741617071209,1607.2915015687877,1678.8769566697424,2089.013167885056,2114.2930280093124,1731.9576521296333
20-06-2023 12:00,1900.432241493132,1550.5284007885598,1370.3378536769546,1511.823580202212,1650.370891211376,1751.0502672376238,1689.8300228090216,1432.9024058331145,1726.511171187337,1551.4894401397285,1344.7713711233696,1565.3750053017714
20-06-2023 18:00,1575.353516779372,1682.224692229893,1403.89,1707.5512988503117,1457.646735787304,1573.777,1317.2080833803125,1821.6891773206344,1400.512,1327.1944760596557,1350.9999291575396,1399.706
21-06-2023 00:00,1669.2859072487006,2103.2868077489247,1754.3400820115155,1650.3794495601908,1799.1101388636391,1677.7161223123276,2022.3159343944108,1410.033868071608,1463.5238007318535,1790.6074273874776,1798.9317929550984,1928.356725237467
21-06-2023 06:00,1627.052,1894.236,1415.322,1978.03,1814.079,1674.556,2094.43,1484.237,1451.617,1788.609,1449.98,1507.3339999999998
21-06-2023 12:00,1840.578,1308.2759999999998,1391.163,1664.096,1452.3,1418.538,2150.809,1313.179,1303.336,1261.874,1272.682,1269.7179999999998
21-06-2023 18:00,1480.979,1367.299,1434.051,1426.249,1433.277,1444.2820000000002,1558.621,1310.347,1426.286,1253.7820000000002,1285.97,1293.577
22-06-2023 06:00,1330.961,1326.943,1313.616,1426.243,1663.373,1674.8719999999998,1276.499,1302.678,1296.743,1261.52,1276.463,1280.067
22-06-2023 12:00,1594.564,1344.347,1425.282,1432.353,1673.8740000000005,1452.911,1277.149,1317.155,1387.719,1259.435,1289.875,1277.257
22-06-2023 18:00,1310.285,1339.927,1304.711,1796.764,1473.941,1281.434,1288.143,1320.565,1322.179,1753.342,1491.315,1263.693
