SERIES,TIME,VALUE
simple_pages_us-east-1,20-06-2023T18:00,0.85
simple_pages_us-east-1,21-06-2023T06:00,0.84
simple_pages_us-east-1,21-06-2023T12:00,0.86
simple_pages_us-east-1,21-06-2023T18:00,0.86
simple_pages_us-east-1,22-06-2023T12:00,0.84
simple_pages_us-east-1,22-06-2023T06:00,0.86
simple_pages_us-east-1,22-06-2023T18:00,0.86
simple_vercel_ap-southeast-1,21-06-2023T06:00,0.85
simple_vercel_ap-southeast-1,21-06-2023T12:00,0.86
simple_vercel_ap-southeast-1,21-06-2023T18:00,0.7
simple_vercel_ap-southeast-1,22-06-2023T12:00,0.86
simple_vercel_ap-southeast-1,22-06-2023T06:00,0.86
simple_vercel_ap-southeast-1,22-06-2023T18:00,0.82
simple_vercel_eu-west-1,21-06-2023T06:00,0.86
simple_vercel_eu-west-1,21-06-2023T12:00,0.86
simple_vercel_eu-west-1,21-06-2023T18:00,0.84
simple_vercel_eu-west-1,22-06-2023T12:00,0.86
simple_vercel_eu-west-1,22-06-2023T06:00,0.69
simple_vercel_eu-west-1,22-06-2023T18:00,0.84
simple_vercel_us-east-1,20-06-2023T18:00,0.85
simple_vercel_us-east-1,21-06-2023T06:00,0.86
simple_vercel_us-east-1,21-06-2023T12:00,0.86
simple_vercel_us-east-1,21-06-2023T18:00,0.86
simple_vercel_us-east-1,22-06-2023T12:00,0.86
simple_vercel_us-east-1,22-06-2023T06:00,0.86
simple_vercel_us-east-1,22-06-2023T18:00,0.86
heavy_vercel_ap-southeast-1,15-06-2023T06:00,0.5930281214963546
heavy_vercel_ap-southeast-1,15-06-2023T12:00,0.7802572296773416
heavy_vercel_ap-southeast-1,15-06-2023T18:00,0.38685584153235497
heavy_vercel_ap-southeast-1,15-06-2023T24:00,0.7120313659827817
heavy_vercel_us-east-1,15-06-2023T06:00,0.5125637359938698
heavy_vercel_us-east-1,15-06-2023T12:00,0.8442444407874149
heavy_vercel_us-east-1,15-06-2023T18:00,0.8264815873883637
heavy_vercel_us-east-1,15-06-2023T24:00,0.7258010655978678
heavy_vercel_eu-west-1,15-06-2023T06:00,0.31718333857392267
heavy_vercel_eu-west-1,15-06-2023T12:00,0.19949681321022483
heavy_vercel_eu-west-1,15-06-2023T18:00,0.6302432905632255
heavy_vercel_eu-west-1,15-06-2023T24:00,0.17497160674115722
heavy_pages_ap-southeast-1,15-06-2023T06:00,0.8445025100668656
heavy_pages_ap-southeast-1,15-06-2023T12:00,0.8403430940592107
heavy_pages_ap-southeast-1,15-06-2023T18:00,0.17978383248455693
heavy_pages_ap-southeast-1,15-06-2023T24:00,0.7718269310051773
heavy_pages_us-east-1,15-06-2023T06:00,0.5020065467029878
heavy_pages_us-east-1,15-06-2023T12:00,0.4151300047592409
heavy_pages_us-east-1,15-06-2023T18:00,0.46237176602432384
heavy_pages_us-east-1,15-06-2023T24:00,0.5325226895548538
heavy_pages_eu-west-1,15-06-2023T06:00,0.8162233001619544
heavy_pages_eu-west-1,15-06-2023T12:00,0.37141581730663314
heavy_pages_eu-west-1,15-06-2023T18:00,0.7919511521540695
heavy_pages_eu-west-1,15-06-2023T24:00,0.7782262894835795
simple_vercel_ap-southeast-1,15-06-2023T06:00,0.712124769730499
simple_vercel_ap-southeast-1,15-06-2023T12:00,0.7315442879475605
simple_vercel_ap-southeast-1,15-06-2023T18:00,0.3981903074514972
simple_vercel_ap-southeast-1,15-06-2023T24:00,0.8194597251367973
simple_vercel_us-east-1,15-06-2023T06:00,0.60170737518297
simple_vercel_us-east-1,15-06-2023T12:00,0.17412284779003792
simple_vercel_us-east-1,15-06-2023T18:00,0.5031903354790412
simple_vercel_us-east-1,15-06-2023T24:00,0.46928228217691526
simple_vercel_eu-west-1,15-06-2023T06:00,0.5199223365340921
simple_vercel_eu-west-1,15-06-2023T12:00,0.3489428022054657
simple_vercel_eu-west-1,15-06-2023T18:00,0.7854959695656284
simple_vercel_eu-west-1,15-06-2023T24:00,0.25440115204157054
simple_pages_ap-southeast-1,15-06-2023T06:00,0.6498832465532219
simple_pages_ap-southeast-1,15-06-2023T12:00,0.5905245441403381
simple_pages_ap-southeast-1,15-06-2023T18:00,0.31552426125325006
simple_pages_ap-southeast-1,15-06-2023T24:00,0.7210575182917421
simple_pages_us-east-1,15-06-2023T06:00,0.8113997645933875
simple_pages_us-east-1,15-06-2023T12:00,0.7445734566500006
simple_pages_us-east-1,15-06-2023T18:00,0.46985049057832684
simple_pages_us-east-1,15-06-2023T24:00,0.3864841524923506
simple_pages_eu-west-1,15-06-2023T06:00,0.7437494224690891
simple_pages_eu-west-1,15-06-2023T12:00,0.28330094181212473
simple_pages_eu-west-1,15-06-2023T18:00,0.2129161743057253
simple_pages_eu-west-1,15-06-2023T24:00,0.6182062149936915
heavy_vercel_ap-southeast-1,16-06-2023T06:00,0.32279015442124476
heavy_vercel_ap-southeast-1,16-06-2023T12:00,0.7312790382445482
heavy_vercel_ap-southeast-1,16-06-2023T18:00,0.28389008305808083
heavy_vercel_ap-southeast-1,16-06-2023T24:00,0.4402653105489659
heavy_vercel_us-east-1,16-06-2023T06:00,0.8141174112011881
heavy_vercel_us-east-1,16-06-2023T12:00,0.30579069784910184
heavy_vercel_us-east-1,16-06-2023T18:00,0.7835550964573207
heavy_vercel_us-east-1,16-06-2023T24:00,0.3925306489220581
heavy_vercel_eu-west-1,16-06-2023T06:00,0.4784260773533444
heavy_vercel_eu-west-1,16-06-2023T12:00,0.43897227948983564
heavy_vercel_eu-west-1,16-06-2023T18:00,0.43468164237427387
heavy_vercel_eu-west-1,16-06-2023T24:00,0.4434567044356452
heavy_pages_ap-southeast-1,16-06-2023T06:00,0.18768763629504623
heavy_pages_ap-southeast-1,16-06-2023T12:00,0.5920352513707929
heavy_pages_ap-southeast-1,16-06-2023T18:00,0.8427772616891932
heavy_pages_ap-southeast-1,16-06-2023T24:00,0.7789601381095448
heavy_pages_us-east-1,16-06-2023T06:00,0.24883652434442455
heavy_pages_us-east-1,16-06-2023T12:00,0.5572766142272482
heavy_pages_us-east-1,16-06-2023T18:00,0.6081239976291698
heavy_pages_us-east-1,16-06-2023T24:00,0.8307194383808612
heavy_pages_eu-west-1,16-06-2023T06:00,0.3535348087477963
heavy_pages_eu-west-1,16-06-2023T12:00,0.7824960826877235
heavy_pages_eu-west-1,16-06-2023T18:00,0.48420199865357205
heavy_pages_eu-west-1,16-06-2023T24:00,0.6096364754136586
simple_vercel_ap-southeast-1,16-06-2023T06:00,0.32147907253020647
simple_vercel_ap-southeast-1,16-06-2023T12:00,0.6974964775312
simple_vercel_ap-southeast-1,16-06-2023T18:00,0.410799769026833
simple_vercel_ap-southeast-1,16-06-2023T24:00,0.7576427901552913
simple_vercel_us-east-1,16-06-2023T06:00,0.7873520915750493
simple_vercel_us-east-1,16-06-2023T12:00,0.23832273205307433
simple_vercel_us-east-1,16-06-2023T18:00,0.6425080635130126
simple_vercel_us-east-1,16-06-2023T24:00,0.7632729396178318
simple_vercel_eu-west-1,16-06-2023T06:00,0.7557855576883622
simple_vercel_eu-west-1,16-06-2023T12:00,0.797469189925954
simple_vercel_eu-west-1,16-06-2023T18:00,0.3689933920980488
simple_vercel_eu-west-1,16-06-2023T24:00,0.3706023591957294
simple_pages_ap-southeast-1,16-06-2023T06:00,0.23417143248335523
simple_pages_ap-southeast-1,16-06-2023T12:00,0.5781150276019095
simple_pages_ap-southeast-1,16-06-2023T18:00,0.39465397184238143
simple_pages_ap-southeast-1,16-06-2023T24:00,0.41474628138054603
simple_pages_us-east-1,16-06-2023T06:00,0.6059490144395103
simple_pages_us-east-1,16-06-2023T12:00,0.28801501408502966
simple_pages_us-east-1,16-06-2023T18:00,0.7739888046824163
simple_pages_us-east-1,16-06-2023T24:00,0.18360382605766
simple_pages_eu-west-1,16-06-2023T06:00,0.44247213269670393
simple_pages_eu-west-1,16-06-2023T12:00,0.16221612499866336
simple_pages_eu-west-1,16-06-2023T18:00,0.18973252523451173
simple_pages_eu-west-1,16-06-2023T24:00,0.6645438990950677
heavy_vercel_ap-southeast-1,17-06-2023T06:00,0.3540782033095027
heavy_vercel_ap-southeast-1,17-06-2023T12:00,0.5892662822455423
heavy_vercel_ap-southeast-1,17-06-2023T18:00,0.8231893409371375
heavy_vercel_ap-southeast-1,17-06-2023T24:00,0.5143846912455763
heavy_vercel_us-east-1,17-06-2023T06:00,0.5606388326712632
heavy_vercel_us-east-1,17-06-2023T12:00,0.7230819689784773
heavy_vercel_us-east-1,17-06-2023T18:00,0.16459651460242636
heavy_vercel_us-east-1,17-06-2023T24:00,0.6146681511269381
heavy_vercel_eu-west-1,17-06-2023T06:00,0.8587660219318279
heavy_vercel_eu-west-1,17-06-2023T12:00,0.25125154372551944
heavy_vercel_eu-west-1,17-06-2023T18:00,0.335703005027916
heavy_vercel_eu-west-1,17-06-2023T24:00,0.5871761646533581
heavy_pages_ap-southeast-1,17-06-2023T06:00,0.3994581297133076
heavy_pages_ap-southeast-1,17-06-2023T12:00,0.37847099802170847
heavy_pages_ap-southeast-1,17-06-2023T18:00,0.1623995122007861
heavy_pages_ap-southeast-1,17-06-2023T24:00,0.1802904579708808
heavy_pages_us-east-1,17-06-2023T06:00,0.5089440236522419
heavy_pages_us-east-1,17-06-2023T12:00,0.17008546794429646
heavy_pages_us-east-1,17-06-2023T18:00,0.47517702844141707
heavy_pages_us-east-1,17-06-2023T24:00,0.5250763596446393
heavy_pages_eu-west-1,17-06-2023T06:00,0.4271821491906038
heavy_pages_eu-west-1,17-06-2023T12:00,0.5616252189781263
heavy_pages_eu-west-1,17-06-2023T18:00,0.36439283947290546
heavy_pages_eu-west-1,17-06-2023T24:00,0.5138213782300584
simple_vercel_ap-southeast-1,17-06-2023T06:00,0.18482064159191475
simple_vercel_ap-southeast-1,17-06-2023T12:00,0.8036755622487599
simple_vercel_ap-southeast-1,17-06-2023T18:00,0.47438399496690553
simple_vercel_ap-southeast-1,17-06-2023T24:00,0.6063118863562718
simple_vercel_us-east-1,17-06-2023T06:00,0.45326361536671633
simple_vercel_us-east-1,17-06-2023T12:00,0.5117709254313344
simple_vercel_us-east-1,17-06-2023T18:00,0.4159247254135069
simple_vercel_us-east-1,17-06-2023T24:00,0.859411045978866
simple_vercel_eu-west-1,17-06-2023T06:00,0.39525890206574094
simple_vercel_eu-west-1,17-06-2023T12:00,0.1624450068559942
simple_vercel_eu-west-1,17-06-2023T18:00,0.491787232222369
simple_vercel_eu-west-1,17-06-2023T24:00,0.22172374533008143
simple_pages_ap-southeast-1,17-06-2023T06:00,0.5566087099013366
simple_pages_ap-southeast-1,17-06-2023T12:00,0.5765798886799056
simple_pages_ap-southeast-1,17-06-2023T18:00,0.39780729312796576
simple_pages_ap-southeast-1,17-06-2023T24:00,0.3203635629696435
simple_pages_us-east-1,17-06-2023T06:00,0.6940542529474469
simple_pages_us-east-1,17-06-2023T12:00,0.3744329549999097
simple_pages_us-east-1,17-06-2023T18:00,0.45933694761910915
simple_pages_us-east-1,17-06-2023T24:00,0.4089095244819072
simple_pages_eu-west-1,17-06-2023T06:00,0.6553711937802421
simple_pages_eu-west-1,17-06-2023T12:00,0.3991857751326967
simple_pages_eu-west-1,17-06-2023T18:00,0.1835032846945985
simple_pages_eu-west-1,17-06-2023T24:00,0.716746268990606
heavy_vercel_ap-southeast-1,18-06-2023T06:00,0.4818849300835564
heavy_vercel_ap-southeast-1,18-06-2023T12:00,0.17400663994472035
heavy_vercel_ap-southeast-1,18-06-2023T18:00,0.8114678161762575
heavy_vercel_ap-southeast-1,18-06-2023T24:00,0.2483982008934481
heavy_vercel_us-east-1,18-06-2023T06:00,0.7056445009998575
heavy_vercel_us-east-1,18-06-2023T12:00,0.7754926441267294
heavy_vercel_us-east-1,18-06-2023T18:00,0.2207498208278608
heavy_vercel_us-east-1,18-06-2023T24:00,0.39850676271192487
heavy_vercel_eu-west-1,18-06-2023T06:00,0.6854679266379319
heavy_vercel_eu-west-1,18-06-2023T12:00,0.8223151751253177
heavy_vercel_eu-west-1,18-06-2023T18:00,0.6472092068830992
heavy_vercel_eu-west-1,18-06-2023T24:00,0.21896315978756714
heavy_pages_ap-southeast-1,18-06-2023T06:00,0.21870742664697662
heavy_pages_ap-southeast-1,18-06-2023T12:00,0.6713126646083823
heavy_pages_ap-southeast-1,18-06-2023T18:00,0.7794705618208443
heavy_pages_ap-southeast-1,18-06-2023T24:00,0.24818171369518927
heavy_pages_us-east-1,18-06-2023T06:00,0.28588738766997956
heavy_pages_us-east-1,18-06-2023T12:00,0.3336370844760177
heavy_pages_us-east-1,18-06-2023T18:00,0.6526926556770066
heavy_pages_us-east-1,18-06-2023T24:00,0.30683261154256225
heavy_pages_eu-west-1,18-06-2023T06:00,0.5852971257342588
heavy_pages_eu-west-1,18-06-2023T12:00,0.7234359077297509
heavy_pages_eu-west-1,18-06-2023T18:00,0.3563242590459408
heavy_pages_eu-west-1,18-06-2023T24:00,0.3718437812252574
simple_vercel_ap-southeast-1,18-06-2023T06:00,0.5778309560464557
simple_vercel_ap-southeast-1,18-06-2023T12:00,0.6390549796849151
simple_vercel_ap-southeast-1,18-06-2023T18:00,0.7737983309407087
simple_vercel_ap-southeast-1,18-06-2023T24:00,0.5537154325193907
simple_vercel_us-east-1,18-06-2023T06:00,0.25310404205548875
simple_vercel_us-east-1,18-06-2023T12:00,0.6092554457932241
simple_vercel_us-east-1,18-06-2023T18:00,0.493259630082018
simple_vercel_us-east-1,18-06-2023T24:00,0.5084159881001606
simple_vercel_eu-west-1,18-06-2023T06:00,0.771148738082801
simple_vercel_eu-west-1,18-06-2023T12:00,0.5931137384256063
simple_vercel_eu-west-1,18-06-2023T18:00,0.3903479027448193
simple_vercel_eu-west-1,18-06-2023T24:00,0.31707568703810307
simple_pages_ap-southeast-1,18-06-2023T06:00,0.36177465675763254
simple_pages_ap-southeast-1,18-06-2023T12:00,0.7033743950950484
simple_pages_ap-southeast-1,18-06-2023T18:00,0.510563686104825
simple_pages_ap-southeast-1,18-06-2023T24:00,0.6204977671188198
simple_pages_us-east-1,18-06-2023T06:00,0.41203901748632665
simple_pages_us-east-1,18-06-2023T12:00,0.7353402834399587
simple_pages_us-east-1,18-06-2023T18:00,0.3228688570507179
simple_pages_us-east-1,18-06-2023T24:00,0.5347979122385881
simple_pages_eu-west-1,18-06-2023T06:00,0.35604787474512045
simple_pages_eu-west-1,18-06-2023T12:00,0.4253668618663007
simple_pages_eu-west-1,18-06-2023T18:00,0.7766088038452225
simple_pages_eu-west-1,18-06-2023T24:00,0.3663256332552161
heavy_vercel_ap-southeast-1,19-06-2023T06:00,0.8166844128771783
heavy_vercel_ap-southeast-1,19-06-2023T12:00,0.31893399370182723
heavy_vercel_ap-southeast-1,19-06-2023T18:00,0.6994520214036349
heavy_vercel_ap-southeast-1,19-06-2023T24:00,0.5689755167935443
heavy_vercel_us-east-1,19-06-2023T06:00,0.7419077207075343
heavy_vercel_us-east-1,19-06-2023T12:00,0.7024818360522465
heavy_vercel_us-east-1,19-06-2023T18:00,0.32563364581879406
heavy_vercel_us-east-1,19-06-2023T24:00,0.2008444723422338
heavy_vercel_eu-west-1,19-06-2023T06:00,0.5992325641630347
heavy_vercel_eu-west-1,19-06-2023T12:00,0.34003949584532156
heavy_vercel_eu-west-1,19-06-2023T18:00,0.8041641962238789
heavy_vercel_eu-west-1,19-06-2023T24:00,0.30007526870500667
heavy_pages_ap-southeast-1,19-06-2023T06:00,0.7603245721541164
heavy_pages_ap-southeast-1,19-06-2023T12:00,0.529799221159305
heavy_pages_ap-southeast-1,19-06-2023T18:00,0.8309318834141496
heavy_pages_ap-southeast-1,19-06-2023T24:00,0.8586650690961605
heavy_pages_us-east-1,19-06-2023T06:00,0.6985904984100346
heavy_pages_us-east-1,19-06-2023T12:00,0.36033848433424975
heavy_pages_us-east-1,19-06-2023T18:00,0.35173025570040695
heavy_pages_us-east-1,19-06-2023T24:00,0.251544249788582
heavy_pages_eu-west-1,19-06-2023T06:00,0.17501564600899513
heavy_pages_eu-west-1,19-06-2023T12:00,0.696232306099978
heavy_pages_eu-west-1,19-06-2023T18:00,0.6286199057014584
heavy_pages_eu-west-1,19-06-2023T24:00,0.7511370040544209
simple_vercel_ap-southeast-1,19-06-2023T06:00,0.6843524383686319
simple_vercel_ap-southeast-1,19-06-2023T12:00,0.790288583506144
simple_vercel_ap-southeast-1,19-06-2023T18:00,0.363121978291049
simple_vercel_ap-southeast-1,19-06-2023T24:00,0.572116343968357
simple_vercel_us-east-1,19-06-2023T06:00,0.43856334521890616
simple_vercel_us-east-1,19-06-2023T12:00,0.6178421986040894
simple_vercel_us-east-1,19-06-2023T18:00,0.3697368226740926
simple_vercel_us-east-1,19-06-2023T24:00,0.2535911598595046
simple_vercel_eu-west-1,19-06-2023T06:00,0.8103389429034721
simple_vercel_eu-west-1,19-06-2023T12:00,0.5754792476839357
simple_vercel_eu-west-1,19-06-2023T18:00,0.26923050124506054
simple_vercel_eu-west-1,19-06-2023T24:00,0.5804643266460793
simple_pages_ap-southeast-1,19-06-2023T06:00,0.8541388232384747
simple_pages_ap-southeast-1,19-06-2023T12:00,0.3274502901716808
simple_pages_ap-southeast-1,19-06-2023T18:00,0.5750375650397849
simple_pages_ap-southeast-1,19-06-2023T24:00,0.2580426758666128
simple_pages_us-east-1,19-06-2023T06:00,0.23421412218774756
simple_pages_us-east-1,19-06-2023T12:00,0.7799180480094601
simple_pages_us-east-1,19-06-2023T18:00,0.745562816910773
simple_pages_us-east-1,19-06-2023T24:00,0.7331204183425833
simple_pages_eu-west-1,19-06-2023T06:00,0.4018551995689208
simple_pages_eu-west-1,19-06-2023T12:00,0.20677582004065526
simple_pages_eu-west-1,19-06-2023T18:00,0.6571539844316888
simple_pages_eu-west-1,19-06-2023T24:00,0.3610720191911541
heavy_vercel_ap-southeast-1,20-06-2023T06:00,0.48254706340605225
heavy_vercel_ap-southeast-1,20-06-2023T12:00,0.3925082765055196
heavy_vercel_ap-southeast-1,20-06-2023T18:00,0.3396879727884657
heavy_vercel_ap-southeast-1,20-06-2023T24:00,0.21084988079253647
heavy_vercel_us-east-1,20-06-2023T06:00,0.6209432921818855
heavy_vercel_us-east-1,20-06-2023T12:00,0.21013671641327342
heavy_vercel_us-east-1,20-06-2023T24:00,0.6999116813161502
heavy_vercel_eu-west-1,20-06-2023T06:00,0.45089774102140356
heavy_vercel_eu-west-1,20-06-2023T12:00,0.7467898383590146
heavy_vercel_eu-west-1,20-06-2023T18:00,0.6769123655923232
heavy_vercel_eu-west-1,20-06-2023T24:00,0.6102079685463853
heavy_pages_ap-southeast-1,20-06-2023T06:00,0.4714621859972131
heavy_pages_ap-southeast-1,20-06-2023T12:00,0.44918024485934926
heavy_pages_ap-southeast-1,20-06-2023T18:00,0.41951013488849387
heavy_pages_ap-southeast-1,20-06-2023T24:00,0.4586931975272407
heavy_pages_us-east-1,20-06-2023T06:00,0.23737970711466383
heavy_pages_us-east-1,20-06-2023T12:00,0.2487877126812321
heavy_pages_us-east-1,20-06-2023T24:00,0.8310278526726981
heavy_pages_eu-west-1,20-06-2023T06:00,0.6128586158328128
heavy_pages_eu-west-1,20-06-2023T12:00,0.393248080686015
heavy_pages_eu-west-1,20-06-2023T18:00,0.24434446464424422
heavy_pages_eu-west-1,20-06-2023T24:00,0.41605326422288735
simple_vercel_ap-southeast-1,20-06-2023T06:00,0.8513736133604017
simple_vercel_ap-southeast-1,20-06-2023T12:00,0.47668555451296146
simple_vercel_ap-southeast-1,20-06-2023T18:00,0.733279173225363
simple_vercel_ap-southeast-1,20-06-2023T24:00,0.8550514021339434
simple_vercel_us-east-1,20-06-2023T06:00,0.5694965826941827
simple_vercel_us-east-1,20-06-2023T12:00,0.5993319673575337
simple_vercel_us-east-1,20-06-2023T24:00,0.4623127736202578
simple_vercel_eu-west-1,20-06-2023T06:00,0.34922859194939326
simple_vercel_eu-west-1,20-06-2023T12:00,0.6553110377466509
simple_vercel_eu-west-1,20-06-2023T18:00,0.8432956823368367
simple_vercel_eu-west-1,20-06-2023T24:00,0.6946541394924733
simple_pages_ap-southeast-1,20-06-2023T06:00,0.2297077150371356
simple_pages_ap-southeast-1,20-06-2023T12:00,0.4014120265662986
simple_pages_ap-southeast-1,20-06-2023T18:00,0.29851263713764303
simple_pages_ap-southeast-1,20-06-2023T24:00,0.3039241359059358
simple_pages_us-east-1,20-06-2023T06:00,0.7011699099220738
simple_pages_us-east-1,20-06-2023T12:00,0.3841963552776499
simple_pages_us-east-1,20-06-2023T24:00,0.5447840985622059
simple_pages_eu-west-1,20-06-2023T06:00,0.4870890673605722
simple_pages_eu-west-1,20-06-2023T12:00,0.6906213922863109
simple_pages_eu-west-1,20-06-2023T18:00,0.2437917766752552
simple_pages_eu-west-1,20-06-2023T24:00,0.5302282131958841
heavy_vercel_ap-southeast-1,21-06-2023T24:00,0.574953176770793
heavy_vercel_us-east-1,21-06-2023T24:00,0.24824127121689502
heavy_vercel_eu-west-1,21-06-2023T24:00,0.29935795604017257
heavy_pages_ap-southeast-1,21-06-2023T24:00,0.623879920432759
heavy_pages_us-east-1,21-06-2023T24:00,0.39109030345159923
heavy_pages_eu-west-1,21-06-2023T24:00,0.849950955390018
simple_vercel_ap-southeast-1,21-06-2023T24:00,0.7779922228560467
simple_vercel_us-east-1,21-06-2023T24:00,0.5239435439827883
simple_vercel_eu-west-1,21-06-2023T24:00,0.5872448404691998
simple_pages_ap-southeast-1,21-06-2023T24:00,0.1893978755973059
simple_pages_us-east-1,21-06-2023T24:00,0.5502014453934784
simple_pages_eu-west-1,21-06-2023T24:00,0.25864049417189233
