SERIES;TIME;VALUE
simple_pages_ap-southeast-1;21-06-2023T18:00;57
simple_pages_ap-southeast-1;22-06-2023T12:00;56
simple_pages_ap-southeast-1;22-06-2023T06:00;56
simple_pages_ap-southeast-1;22-06-2023T18:00;56
simple_pages_ap-southeast-1;22-06-2023T00:00;56
simple_pages_eu-west-1;21-06-2023T06:00;58
simple_pages_eu-west-1;21-06-2023T12:00;70
simple_pages_eu-west-1;21-06-2023T18:00;68
simple_pages_eu-west-1;22-06-2023T12:00;67
simple_pages_eu-west-1;22-06-2023T06:00;78
simple_pages_eu-west-1;22-06-2023T18:00;68
simple_pages_eu-west-1;22-06-2023T00:00;66
simple_pages_us-east-1;20-06-2023T18:00;66
simple_pages_us-east-1;21-06-2023T06:00;94
simple_pages_us-east-1;21-06-2023T12:00;97
simple_pages_us-east-1;21-06-2023T18:00;66
simple_pages_us-east-1;22-06-2023T12:00;66
simple_pages_us-east-1;22-06-2023T06:00;70
simple_pages_us-east-1;22-06-2023T18:00;58
simple_pages_us-east-1;22-06-2023T00:00;66
simple_vercel_ap-southeast-1;21-06-2023T06:00;69
simple_vercel_ap-southeast-1;21-06-2023T12:00;57
simple_vercel_ap-southeast-1;21-06-2023T18:00;56
simple_vercel_ap-southeast-1;22-06-2023T12:00;56
simple_vercel_ap-southeast-1;22-06-2023T06:00;58
simple_vercel_ap-southeast-1;22-06-2023T18:00;59
simple_vercel_ap-southeast-1;22-06-2023T00:00;57
simple_vercel_eu-west-1;21-06-2023T06:00;58
simple_vercel_eu-west-1;21-06-2023T12:00;69
simple_vercel_eu-west-1;21-06-2023T18:00;66
simple_vercel_eu-west-1;22-06-2023T12:00;67
simple_vercel_eu-west-1;22-06-2023T06:00;66
simple_vercel_eu-west-1;22-06-2023T18:00;66
simple_vercel_eu-west-1;22-06-2023T00:00;65
simple_vercel_us-east-1;20-06-2023T18:00;106
simple_vercel_us-east-1;21-06-2023T06:00;98
simple_vercel_us-east-1;21-06-2023T12:00;97
simple_vercel_us-east-1;21-06-2023T18:00;65
simple_vercel_us-east-1;22-06-2023T12:00;66
simple_vercel_us-east-1;22-06-2023T06:00;69
simple_vercel_us-east-1;22-06-2023T18:00;58
simple_vercel_us-east-1;22-06-2023T00:00;65
heavy_vercel_ap-southeast-1;16-06-2023T06:00;12187,01555443309
heavy_vercel_ap-southeast-1;16-06-2023T12:00;11909,140117865916
heavy_vercel_ap-southeast-1;16-06-2023T18:00;11451,749445922314
heavy_vercel_ap-southeast-1;16-06-2023T00:00;11007,173057113137
heavy_vercel_us-east-1;16-06-2023T06:00;12669,421393672013
heavy_vercel_us-east-1;16-06-2023T12:00;11179,148413541507
heavy_vercel_us-east-1;16-06-2023T18:00;9803,890225341636
heavy_vercel_us-east-1;16-06-2023T00:00;8475,447714283275
heavy_vercel_eu-west-1;16-06-2023T06:00;11910,056827596694
heavy_vercel_eu-west-1;16-06-2023T12:00;9835,737544038566
heavy_vercel_eu-west-1;16-06-2023T18:00;8006,078020134527
heavy_vercel_eu-west-1;16-06-2023T00:00;6240,166147682089
heavy_pages_ap-southeast-1;16-06-2023T06:00;7144,6110052456515
heavy_pages_ap-southeast-1;16-06-2023T12:00;6500,751715408282
heavy_pages_ap-southeast-1;16-06-2023T18:00;5864,719634562109
heavy_pages_ap-southeast-1;16-06-2023T00:00;4973,407017493538
heavy_pages_us-east-1;16-06-2023T06:00;10266,416736398725
heavy_pages_us-east-1;16-06-2023T12:00;9212,104562604518
heavy_pages_us-east-1;16-06-2023T18:00;7990,844930137088
heavy_pages_us-east-1;16-06-2023T00:00;6729,108655151785
heavy_pages_eu-west-1;16-06-2023T06:00;11837,47234460219
heavy_pages_eu-west-1;16-06-2023T12:00;11947,825464750438
heavy_pages_eu-west-1;16-06-2023T18:00;11576,029659984157
heavy_pages_eu-west-1;16-06-2023T00:00;11282,306787577532
simple_vercel_ap-southeast-1;16-06-2023T06:00;99,17544028151723
simple_vercel_ap-southeast-1;16-06-2023T12:00;99,55659784416366
simple_vercel_ap-southeast-1;16-06-2023T18:00;99,38272458002434
simple_vercel_ap-southeast-1;16-06-2023T00:00;102,39770095062474
simple_vercel_us-east-1;16-06-2023T06:00;139,32473524794014
simple_vercel_us-east-1;16-06-2023T12:00;131,3313808359481
simple_vercel_us-east-1;16-06-2023T18:00;127,13789636491246
simple_vercel_us-east-1;16-06-2023T00:00;124,18651088194116
simple_vercel_eu-west-1;16-06-2023T06:00;100,9748110510765
simple_vercel_eu-west-1;16-06-2023T12:00;101,16224662254487
simple_vercel_eu-west-1;16-06-2023T18:00;101,78113838033866
simple_vercel_eu-west-1;16-06-2023T00:00;103,06065253262074
simple_pages_ap-southeast-1;16-06-2023T06:00;98,52786653626814
simple_pages_ap-southeast-1;16-06-2023T12:00;101,53981797879739
simple_pages_ap-southeast-1;16-06-2023T18:00;102,40884581125616
simple_pages_ap-southeast-1;16-06-2023T00:00;102,32926209143186
simple_pages_us-east-1;16-06-2023T06:00;133,2959240821577
simple_pages_us-east-1;16-06-2023T12:00;129,74121089836402
simple_pages_us-east-1;16-06-2023T18:00;128,30212982473003
simple_pages_us-east-1;16-06-2023T00:00;123,32764032439066
simple_pages_eu-west-1;16-06-2023T06:00;113,99295342123574
simple_pages_eu-west-1;16-06-2023T12:00;116,2494188974104
simple_pages_eu-west-1;16-06-2023T18:00;114,51219962405281
simple_pages_eu-west-1;16-06-2023T00:00;113,03393469232981
heavy_vercel_ap-southeast-1;17-06-2023T06:00;10405,757114208362
heavy_vercel_ap-southeast-1;17-06-2023T12:00;10019,221043926018
heavy_vercel_ap-southeast-1;17-06-2023T18:00;9522,502170599315
heavy_vercel_ap-southeast-1;17-06-2023T00:00;9016,741536405043
heavy_vercel_us-east-1;17-06-2023T06:00;6734,688128949912
heavy_vercel_us-east-1;17-06-2023T12:00;5118,701272132233
heavy_vercel_us-east-1;17-06-2023T18:00;3633,145806388295
heavy_vercel_us-east-1;17-06-2023T00:00;3746,944741101869
heavy_vercel_eu-west-1;17-06-2023T06:00;4449,549254757872
heavy_vercel_eu-west-1;17-06-2023T12:00;3422,5717705082407
heavy_vercel_eu-west-1;17-06-2023T18:00;3552,9969509103116
heavy_vercel_eu-west-1;17-06-2023T00:00;3117,2759125150196
heavy_pages_ap-southeast-1;17-06-2023T06:00;4399,989828766013
heavy_pages_ap-southeast-1;17-06-2023T12:00;3643,2533536254546
heavy_pages_ap-southeast-1;17-06-2023T18:00;2899,0465691735703
heavy_pages_ap-southeast-1;17-06-2023T00:00;2291,0247623918826
heavy_pages_us-east-1;17-06-2023T06:00;5848,8723540533965
heavy_pages_us-east-1;17-06-2023T12:00;4945,26059674001
heavy_pages_us-east-1;17-06-2023T18:00;4204,134473550512
heavy_pages_us-east-1;17-06-2023T00:00;3328,99020128071
heavy_pages_eu-west-1;17-06-2023T06:00;10958,068208447059
heavy_pages_eu-west-1;17-06-2023T12:00;10733,835056289876
heavy_pages_eu-west-1;17-06-2023T18:00;10563,58765520492
heavy_pages_eu-west-1;17-06-2023T00:00;10159,140934876668
simple_vercel_ap-southeast-1;17-06-2023T06:00;102,62841011835823
simple_vercel_ap-southeast-1;17-06-2023T12:00;104,35097798716926
simple_vercel_ap-southeast-1;17-06-2023T18:00;106,48766398112237
simple_vercel_ap-southeast-1;17-06-2023T00:00;106,50588133897878
simple_vercel_us-east-1;17-06-2023T06:00;118,29072752205518
simple_vercel_us-east-1;17-06-2023T12:00;111,25237563937299
simple_vercel_us-east-1;17-06-2023T18:00;104,95357564935173
simple_vercel_us-east-1;17-06-2023T00:00;99,20433263878732
simple_vercel_eu-west-1;17-06-2023T06:00;105,37060164680308
simple_vercel_eu-west-1;17-06-2023T12:00;102,21979408618338
simple_vercel_eu-west-1;17-06-2023T18:00;105,35254058944945
simple_vercel_eu-west-1;17-06-2023T00:00;102,97382708355829
simple_pages_ap-southeast-1;17-06-2023T06:00;106,33996900957126
simple_pages_ap-southeast-1;17-06-2023T12:00;107,66063214061107
simple_pages_ap-southeast-1;17-06-2023T18:00;106,82781156178471
simple_pages_ap-southeast-1;17-06-2023T00:00;110,9732993378124
simple_pages_us-east-1;17-06-2023T06:00;117,64116040731219
simple_pages_us-east-1;17-06-2023T12:00;114,57706991798102
simple_pages_us-east-1;17-06-2023T18:00;110,74328540309298
simple_pages_us-east-1;17-06-2023T00:00;111,11080298049758
simple_pages_eu-west-1;17-06-2023T06:00;109,89536814082119
simple_pages_eu-west-1;17-06-2023T12:00;107,552537056771
simple_pages_eu-west-1;17-06-2023T18:00;108,5480185786985
simple_pages_eu-west-1;17-06-2023T00:00;110,27300350307968
heavy_vercel_ap-southeast-1;18-06-2023T06:00;8869,293958084789
heavy_vercel_ap-southeast-1;18-06-2023T12:00;8769,548278669252
heavy_vercel_ap-southeast-1;18-06-2023T18:00;8333,43541298134
heavy_vercel_ap-southeast-1;18-06-2023T00:00;8040,352699917487
heavy_vercel_us-east-1;18-06-2023T06:00;3675,4105456851817
heavy_vercel_us-east-1;18-06-2023T12:00;4012,308083252887
heavy_vercel_us-east-1;18-06-2023T18:00;3592,5123842268495
heavy_vercel_us-east-1;18-06-2023T00:00;4299,000873945104
heavy_vercel_eu-west-1;18-06-2023T06:00;2959,0640060069345
heavy_vercel_eu-west-1;18-06-2023T12:00;3420,5238606013813
heavy_vercel_eu-west-1;18-06-2023T18:00;3578,395395809676
heavy_vercel_eu-west-1;18-06-2023T00:00;3312,4134109840716
heavy_pages_ap-southeast-1;18-06-2023T06:00;1964,1314268263584
heavy_pages_ap-southeast-1;18-06-2023T12:00;2087,5323026592946
heavy_pages_ap-southeast-1;18-06-2023T18:00;1960,8752546746632
heavy_pages_ap-southeast-1;18-06-2023T00:00;1990,4771386333634
heavy_pages_us-east-1;18-06-2023T06:00;3023,780232740202
heavy_pages_us-east-1;18-06-2023T12:00;3534,38441879705
heavy_pages_us-east-1;18-06-2023T18:00;3366,129014004471
heavy_pages_us-east-1;18-06-2023T00:00;3307,89574327324
heavy_pages_eu-west-1;18-06-2023T06:00;9998,037842676504
heavy_pages_eu-west-1;18-06-2023T12:00;9531,222325562054
heavy_pages_eu-west-1;18-06-2023T18:00;9548,542777863617
heavy_pages_eu-west-1;18-06-2023T00:00;9649,747109010717
simple_vercel_ap-southeast-1;18-06-2023T06:00;109,74969221273263
simple_vercel_ap-southeast-1;18-06-2023T12:00;110,2069565266623
simple_vercel_ap-southeast-1;18-06-2023T18:00;114,2820906051321
simple_vercel_ap-southeast-1;18-06-2023T00:00;113,61735957804254
simple_vercel_us-east-1;18-06-2023T06:00;96,63729865732753
simple_vercel_us-east-1;18-06-2023T12:00;89,95272329248374
simple_vercel_us-east-1;18-06-2023T18:00;82,95639680010311
simple_vercel_us-east-1;18-06-2023T00:00;78,47073489011393
simple_vercel_eu-west-1;18-06-2023T06:00;101,62376488380269
simple_vercel_eu-west-1;18-06-2023T12:00;103,84681224392949
simple_vercel_eu-west-1;18-06-2023T18:00;104,46328652539992
simple_vercel_eu-west-1;18-06-2023T00:00;104,38484691186893
simple_pages_ap-southeast-1;18-06-2023T06:00;111,28607565179175
simple_pages_ap-southeast-1;18-06-2023T12:00;110,45314594365875
simple_pages_ap-southeast-1;18-06-2023T18:00;113,4955991553495
simple_pages_ap-southeast-1;18-06-2023T00:00;118,32120105103746
simple_pages_us-east-1;18-06-2023T06:00;104,7993873614353
simple_pages_us-east-1;18-06-2023T12:00;101,28836355262597
simple_pages_us-east-1;18-06-2023T18:00;98,19013654625736
simple_pages_us-east-1;18-06-2023T00:00;98,27619623464
simple_pages_eu-west-1;18-06-2023T06:00;105,96962013010503
simple_pages_eu-west-1;18-06-2023T12:00;103,45129875652229
simple_pages_eu-west-1;18-06-2023T18:00;105,06647215503833
simple_pages_eu-west-1;18-06-2023T00:00;105,08287256563531
heavy_vercel_ap-southeast-1;19-06-2023T06:00;7764,696727005272
heavy_vercel_ap-southeast-1;19-06-2023T12:00;7230,147522834843
heavy_vercel_ap-southeast-1;19-06-2023T18:00;7031,748002548642
heavy_vercel_ap-southeast-1;19-06-2023T00:00;6810,943591848785
heavy_vercel_us-east-1;19-06-2023T06:00;4232,12147777347
heavy_vercel_us-east-1;19-06-2023T12:00;3899,8239776973937
heavy_vercel_us-east-1;19-06-2023T18:00;3867,419099890105
heavy_vercel_us-east-1;19-06-2023T00:00;4184,334522190685
heavy_vercel_eu-west-1;19-06-2023T06:00;3275,6277299577187
heavy_vercel_eu-west-1;19-06-2023T12:00;3194,244373788522
heavy_vercel_eu-west-1;19-06-2023T18:00;3386,785126033179
heavy_vercel_eu-west-1;19-06-2023T00:00;3187,6736379464087
heavy_pages_ap-southeast-1;19-06-2023T06:00;2173,3431476500964
heavy_pages_ap-southeast-1;19-06-2023T12:00;1957,4409225093186
heavy_pages_ap-southeast-1;19-06-2023T18:00;2250,805903687604
heavy_pages_ap-southeast-1;19-06-2023T00:00;2019,1522260495396
heavy_pages_us-east-1;19-06-2023T06:00;3543,0207666784004
heavy_pages_us-east-1;19-06-2023T12:00;3161,619863399892
heavy_pages_us-east-1;19-06-2023T18:00;2983,505555338211
heavy_pages_us-east-1;19-06-2023T00:00;3411,1991701807297
heavy_pages_eu-west-1;19-06-2023T06:00;9672,482781318171
heavy_pages_eu-west-1;19-06-2023T12:00;9257,87901834341
heavy_pages_eu-west-1;19-06-2023T18:00;9165,476300055978
heavy_pages_eu-west-1;19-06-2023T00:00;9054,679568414482
simple_vercel_ap-southeast-1;19-06-2023T06:00;117,04448163006671
simple_vercel_ap-southeast-1;19-06-2023T12:00;118,79347217749543
simple_vercel_ap-southeast-1;19-06-2023T18:00;122,87108950190657
simple_vercel_ap-southeast-1;19-06-2023T00:00;123,03811325217751
simple_vercel_us-east-1;19-06-2023T06:00;75,88537287875853
simple_vercel_us-east-1;19-06-2023T12:00;70,00153671213953
simple_vercel_us-east-1;19-06-2023T18:00;64,0097165834823
simple_vercel_us-east-1;19-06-2023T00:00;58,116286732998915
simple_vercel_eu-west-1;19-06-2023T06:00;106,42774465114566
simple_vercel_eu-west-1;19-06-2023T12:00;104,97478187601943
simple_vercel_eu-west-1;19-06-2023T18:00;102,5783486815041
simple_vercel_eu-west-1;19-06-2023T00:00;104,68957510824653
simple_pages_ap-southeast-1;19-06-2023T06:00;118,62565319216132
simple_pages_ap-southeast-1;19-06-2023T12:00;121,06298224145085
simple_pages_ap-southeast-1;19-06-2023T18:00;123,0848807773366
simple_pages_ap-southeast-1;19-06-2023T00:00;125,65562199994459
simple_pages_us-east-1;19-06-2023T06:00;98,51105514840802
simple_pages_us-east-1;19-06-2023T12:00;94,73069869067905
simple_pages_us-east-1;19-06-2023T18:00;88,58589233583461
simple_pages_us-east-1;19-06-2023T00:00;86,50339146355748
simple_pages_eu-west-1;19-06-2023T06:00;100,82404057103325
simple_pages_eu-west-1;19-06-2023T12:00;98,48499069019473
simple_pages_eu-west-1;19-06-2023T18:00;97,10946045587986
simple_pages_eu-west-1;19-06-2023T00:00;94,27820213800611
heavy_vercel_ap-southeast-1;20-06-2023T06:00;6679,174342849495
heavy_vercel_ap-southeast-1;20-06-2023T12:00;6097,526025348221
heavy_vercel_ap-southeast-1;20-06-2023T18:00;5508,24048505104
heavy_vercel_ap-southeast-1;20-06-2023T00:00;5712,051509011222
heavy_vercel_us-east-1;20-06-2023T06:00;4004,4695103863332
heavy_vercel_us-east-1;20-06-2023T12:00;3684,856893568326
heavy_vercel_us-east-1;20-06-2023T00:00;4151,732974380134
heavy_vercel_eu-west-1;20-06-2023T06:00;2952,5104986037672
heavy_vercel_eu-west-1;20-06-2023T12:00;2851,1085554285905
heavy_vercel_eu-west-1;20-06-2023T18:00;3096,5245345333487
heavy_vercel_eu-west-1;20-06-2023T00:00;3177,836928832264
heavy_pages_ap-southeast-1;20-06-2023T06:00;2052,3282304876707
heavy_pages_ap-southeast-1;20-06-2023T12:00;2081,5063518310494
heavy_pages_ap-southeast-1;20-06-2023T18:00;1959,8890130228142
heavy_pages_ap-southeast-1;20-06-2023T00:00;1979,5247502169784
heavy_pages_us-east-1;20-06-2023T06:00;3091,7937622753952
heavy_pages_us-east-1;20-06-2023T12:00;3284,332517573029
heavy_pages_us-east-1;20-06-2023T00:00;3030,831483530733
heavy_pages_eu-west-1;20-06-2023T06:00;8624,926662425403
heavy_pages_eu-west-1;20-06-2023T12:00;8112,159443417024
heavy_pages_eu-west-1;20-06-2023T18:00;8210,315690893935
heavy_pages_eu-west-1;20-06-2023T00:00;7832,530710677716
simple_vercel_ap-southeast-1;20-06-2023T06:00;126,35551352721583
simple_vercel_ap-southeast-1;20-06-2023T12:00;130,59017875321595
simple_vercel_ap-southeast-1;20-06-2023T18:00;133,01698968323083
simple_vercel_ap-southeast-1;20-06-2023T00:00;137,1074265730696
simple_vercel_us-east-1;20-06-2023T06:00;61,00817831544865
simple_vercel_us-east-1;20-06-2023T12:00;58,41002126763774
simple_vercel_us-east-1;20-06-2023T00:00;58,30178214462163
simple_vercel_eu-west-1;20-06-2023T06:00;102,94427808493764
simple_vercel_eu-west-1;20-06-2023T12:00;102,76669519828766
simple_vercel_eu-west-1;20-06-2023T18:00;99,53575854844291
simple_vercel_eu-west-1;20-06-2023T00:00;102,42106879858963
simple_pages_ap-southeast-1;20-06-2023T06:00;126,0296314901544
simple_pages_ap-southeast-1;20-06-2023T12:00;127,1579072920884
simple_pages_ap-southeast-1;20-06-2023T18:00;127,45736837703593
simple_pages_ap-southeast-1;20-06-2023T00:00;130,97453927780845
simple_pages_us-east-1;20-06-2023T06:00;85,27782941186827
simple_pages_us-east-1;20-06-2023T12:00;79,68952393753304
simple_pages_us-east-1;20-06-2023T00:00;77,30651245915863
simple_pages_eu-west-1;20-06-2023T06:00;95,69130465999555
simple_pages_eu-west-1;20-06-2023T12:00;94,36610464228391
simple_pages_eu-west-1;20-06-2023T18:00;95,21210073512906
simple_pages_eu-west-1;20-06-2023T00:00;95,60340488479522
heavy_vercel_ap-southeast-1;21-06-2023T00:00;5899,271809393928
heavy_vercel_us-east-1;21-06-2023T00:00;3582,4161333690417
heavy_vercel_eu-west-1;21-06-2023T00:00;3277,6319691396134
heavy_pages_ap-southeast-1;21-06-2023T00:00;2051,7841830848615
heavy_pages_us-east-1;21-06-2023T00:00;3138,484252616396
heavy_pages_eu-west-1;21-06-2023T00:00;7735,104520501404
simple_vercel_ap-southeast-1;21-06-2023T00:00;136,9623003028017
simple_vercel_us-east-1;21-06-2023T00:00;62,80916698594577
simple_vercel_eu-west-1;21-06-2023T00:00;102,01747235210483
simple_pages_ap-southeast-1;21-06-2023T00:00;131,79053472782041
simple_pages_us-east-1;21-06-2023T00:00;76,03977600171265
simple_pages_eu-west-1;21-06-2023T00:00;97,74059740066414
heavy_vercel_ap-southeast-1;23-06-2023T06:00;5859,240074530322
heavy_vercel_ap-southeast-1;23-06-2023T12:00;5456,927073619414
heavy_vercel_ap-southeast-1;23-06-2023T18:00;5737,149418769552
heavy_vercel_ap-southeast-1;23-06-2023T00:00;5722,718465801401
heavy_vercel_us-east-1;23-06-2023T06:00;4285,766876721381
heavy_vercel_us-east-1;23-06-2023T12:00;3745,0668758815264
heavy_vercel_us-east-1;23-06-2023T18:00;4049,8108944885494
heavy_vercel_us-east-1;23-06-2023T00:00;4024,618235766544
heavy_vercel_eu-west-1;23-06-2023T06:00;2983,770906664572
heavy_vercel_eu-west-1;23-06-2023T12:00;3227,928078859174
heavy_vercel_eu-west-1;23-06-2023T18:00;3135,3905739249412
heavy_vercel_eu-west-1;23-06-2023T00:00;3187,5493024691173
heavy_pages_ap-southeast-1;23-06-2023T06:00;2206,7202174008853
heavy_pages_ap-southeast-1;23-06-2023T12:00;1983,1811164777666
heavy_pages_ap-southeast-1;23-06-2023T18:00;2236,352042196378
heavy_pages_ap-southeast-1;23-06-2023T00:00;2071,0113059403193
heavy_pages_us-east-1;23-06-2023T06:00;3062,596673131378
heavy_pages_us-east-1;23-06-2023T12:00;3069,520270563186
heavy_pages_us-east-1;23-06-2023T18:00;3127,634235108009
heavy_pages_us-east-1;23-06-2023T00:00;3047,7731940169137
heavy_pages_eu-west-1;23-06-2023T06:00;7273,646055049
heavy_pages_eu-west-1;23-06-2023T12:00;6947,045641258159
heavy_pages_eu-west-1;23-06-2023T18:00;6643,540092256049
heavy_pages_eu-west-1;23-06-2023T00:00;6499,5590383717345
simple_vercel_ap-southeast-1;23-06-2023T06:00;140,88776701661408
simple_vercel_ap-southeast-1;23-06-2023T12:00;143,3275512733409
simple_vercel_ap-southeast-1;23-06-2023T18:00;142,40796973684243
simple_vercel_ap-southeast-1;23-06-2023T00:00;142,1113686475812
simple_vercel_us-east-1;23-06-2023T06:00;58,047145430970055
simple_vercel_us-east-1;23-06-2023T12:00;58,29071689448076
simple_vercel_us-east-1;23-06-2023T18:00;63,06465669978418
simple_vercel_us-east-1;23-06-2023T00:00;58,4575795050715
simple_vercel_eu-west-1;23-06-2023T06:00;99,93102250916495
simple_vercel_eu-west-1;23-06-2023T12:00;102,00676717039698
simple_vercel_eu-west-1;23-06-2023T18:00;100,1273332675138
simple_vercel_eu-west-1;23-06-2023T00:00;101,3621279741048
simple_pages_ap-southeast-1;23-06-2023T06:00;132,0614427450152
simple_pages_ap-southeast-1;23-06-2023T12:00;133,39912394758508
simple_pages_ap-southeast-1;23-06-2023T18:00;137,88098111755917
simple_pages_ap-southeast-1;23-06-2023T00:00;141,2374470043715
simple_pages_us-east-1;23-06-2023T06:00;73,86395790372367
simple_pages_us-east-1;23-06-2023T12:00;73,01976450701223
simple_pages_us-east-1;23-06-2023T18:00;69,52273740171736
simple_pages_us-east-1;23-06-2023T00:00;64,37025451618561
simple_pages_eu-west-1;23-06-2023T06:00;98,73614189054445
simple_pages_eu-west-1;23-06-2023T12:00;100,23064258813716
simple_pages_eu-west-1;23-06-2023T18:00;102,19215129715597
simple_pages_eu-west-1;23-06-2023T00:00;100,6870878837149
